1571589173 3 turbine Galaxy 117 95 32150 11650 0 150 50 0 0 0 0 0 0 32000 11600 0 0 0 0
1571589173 3 turbine ZCrone 95 117 27300 9500 0 0 0 0 0 0 0 0 0 27300 9500 0 0 0 0
1571590211 3 complex secrets 87 102 31250 8650 0 150 50 0 0 0 0 0 0 31100 8600 0 0 0 0
1571590211 3 complex Liugam 102 87 31000 10200 0 0 0 0 0 0 0 0 0 31000 10200 0 0 0 0
1571591624 3 ot Redon 80 74 21850 8000 0 150 0 0 0 0 0 0 0 21700 8000 0 0 0 0
1571591624 3 ot Galaxy 74 80 26850 7400 0 250 0 0 0 0 0 0 0 26600 7400 0 0 0 0
1571592560 3 ot Galaxy 99 73 27650 9900 0 450 0 0 0 0 0 0 0 27200 9900 0 0 0 0
1571592560 3 ot secrets 73 99 27200 7300 0 300 0 0 0 0 0 0 0 26900 7300 0 0 0 0
1571594860 3 turbine Galaxy 142 78 33350 14050 0 450 150 0 0 0 0 0 0 32900 13900 0 0 0 0
1571594860 3 turbine Fatality 77 143 25200 7800 1 900 0 0 0 0 0 0 0 24300 7800 0 0 0 0
1571596398 3 kffa Galaxy 108 82 29650 10700 0 750 100 0 0 0 0 0 0 28900 10600 0 0 0 0
1571596398 3 kffa Krakovic 82 108 19300 8200 0 100 0 0 0 0 0 0 0 19200 8200 0 0 0 0
1571598678 3 complex Galaxy 27 30 18100 2700 0 100 0 0 0 0 0 0 0 18000 2700 0 0 0 0
1571598678 3 complex Satoshi 30 27 12800 3000 0 0 0 0 0 0 0 0 0 12800 3000 0 0 0 0
1571599632 3 turbine starch 88 65 22600 8800 0 200 0 0 0 0 0 0 0 22400 8800 0 0 0 0
1571599632 3 turbine Satoshi 65 88 22200 6500 0 0 0 0 0 0 0 0 0 22200 6500 0 0 0 0
1571600472 3 duel7 starch 82 89 21950 8200 0 50 0 0 0 0 0 0 0 21900 8200 0 0 0 0
1571600472 3 duel7 Gangler 88 83 21300 8900 1 0 0 0 0 0 0 0 0 21300 8900 0 0 0 0
