1508097046 5 turbine Alluro 62 54 57210 13858 0 0 0 4200 810 21630 5790 21960 4478 6900 2800 2520 281 0 0
1508097046 5 turbine bug 53 63 67430 11985 1 0 0 3200 490 31230 4530 25800 6015 4500 1000 2700 137 0 0
1508097089 5 ot h8 38 76 39620 8573 0 0 0 3000 970 12780 2490 11040 2897 7400 2300 5400 340 0 0
1508097089 5 ot Alluro 74 40 53760 16522 2 0 0 4000 870 19290 5550 20160 6711 6800 3300 3510 418 0 0
1508097082 5 aard3c Alluro 55 49 51660 12955 1 0 0 4200 570 12960 3420 26520 7902 4200 900 3780 944 0 0
1508097082 5 aard3c Khornettoh 44 60 63050 10606 4 0 0 2800 1190 17100 2640 29400 5477 4300 1200 9450 1006 0 0
1508097044 5 memento Alluro 50 56 52160 10972 1 0 0 3000 270 15060 2940 23040 5314 7100 2700 3960 386 0 0
1508097044 5 memento Partizan 55 51 52250 12047 0 0 0 2600 370 14790 3120 24120 6522 8400 2500 2340 38 0 0
1508097066 5 ot ZCrone 60 108 68630 14534 1 0 0 9000 1860 30450 5640 22680 5707 2900 1300 3600 231 0 0
1508097066 5 ot Alluro 104 64 70090 23917 3 0 0 6200 1440 31980 9840 24000 9821 5300 2800 2610 431 0 0
1508097056 5 turbine bug 67 50 66360 15857 1 0 0 6000 1640 25350 4380 27840 7899 6900 2400 270 0 0 0
1508097056 5 turbine h8 49 68 55620 11204 0 0 0 6000 1310 20760 3690 16800 3423 9900 3100 2160 0 0 0
1508097064 5 legazzo bug 58 55 66470 13753 1 0 0 3400 620 27480 4890 27720 6827 6700 1500 1170 145 0 0
1508097064 5 legazzo Khornettoh 53 60 69210 11971 1 0 0 3800 330 28650 4140 22920 4301 10600 3200 3240 243 0 0
1508097087 5 ot Partizan 54 49 56200 12143 1 0 0 3000 610 20550 3900 21480 4341 9100 3700 2070 59 0 0
1508097087 5 ot bug 48 55 59340 10602 0 0 0 3800 420 27570 3900 20400 4209 7300 2300 270 0 0 0
1508097060 5 ot ZCrone 45 61 60450 10733 0 0 0 8400 1070 18870 3360 21720 4977 4800 800 6660 691 0 0
1508097060 5 ot bug 58 48 60890 14204 3 0 0 5800 1060 23370 3540 22920 7862 8800 2300 0 0 0 0
