1516554899 0 corruption Redon 30 18 31785 7564 0 50 0 5600 980 12750 3060 7560 2614 3000 600 1530 157 1295 490
1516554899 0 corruption Toph 17 31 24495 6814 1 0 0 7800 1580 8400 2340 2760 1736 2900 600 360 0 2275 875
1516555646 0 corruption Frosty 30 14 43340 8005 0 0 0 4200 1100 25350 3450 10800 2689 1600 600 900 38 490 210
1516555646 0 corruption Honzik1 14 30 29520 4889 0 0 0 6000 930 14520 2400 2160 637 2600 500 3960 833 280 35
1516556354 0 metl3 Lokio 48 23 48865 11663 0 0 0 2200 470 28290 6480 14880 4117 1200 400 1350 222 945 350
1516556354 0 metl3 h8 23 48 26165 7040 0 0 0 5600 2230 7410 1440 7080 2261 1200 400 3510 444 1365 385
1516557163 0 corruption Lokio 19 17 26850 6115 1 0 0 1800 230 16740 3480 4200 1299 3200 1200 630 125 280 35
1516557163 0 corruption Frosty 15 21 22675 5228 1 200 50 1800 510 8580 1770 8520 1947 1900 700 1080 231 595 175
1516558039 0 metl2 Toph 42 43 37825 11918 0 0 0 14800 4410 12240 3360 7560 3470 1000 400 720 256 1505 560
1516558039 0 metl2 h8 40 45 45005 12949 3 0 0 10000 3070 12210 2370 18240 6920 1500 600 1620 577 1435 525
1516558739 0 metl4 Redon 43 29 35295 10414 0 0 0 1800 680 13170 3120 12720 4926 2100 700 4140 774 1365 630
1516558739 0 metl4 Honzik1 29 43 32010 7998 0 0 0 2400 460 15330 3390 8400 2902 1600 700 3510 401 770 315
1516559488 0 metl4 h8 22 38 23345 6903 0 0 0 3400 1810 7290 1440 9480 3052 500 200 1800 344 875 385
1516559488 0 metl4 Frosty 36 24 36305 9895 2 0 0 4800 1200 16080 3600 10680 3431 2800 1500 1350 238 595 280
1516560267 0 metl4 Lokio 27 35 30625 8821 3 0 0 5600 1730 13950 3240 5880 2741 1500 700 2610 582 1085 455
1516560267 0 metl4 Redon 31 31 32285 8621 1 0 0 2000 260 15480 4050 8640 3095 1100 600 3420 408 1645 420
1516560959 0 hades Toph 21 30 25405 7801 0 0 0 7200 1830 11790 3270 3240 1439 2100 900 270 82 805 280
1516560959 0 hades Honzik1 29 22 30555 7136 1 0 0 600 270 19230 4650 6600 1688 1600 300 2070 127 455 175
1516561681 0 metl4 Honzik1 27 29 38615 7289 0 0 0 4200 790 14970 3240 10800 2196 1400 500 6930 742 315 105
1516561681 0 metl4 Lokio 29 27 32660 8117 0 300 100 3600 1120 15660 3780 9360 2567 1200 200 1980 489 560 385
1516562451 0 metl2 Toph 30 31 32135 8593 0 0 0 9400 2220 12930 3180 7560 3012 300 0 720 135 1225 385
1516562451 0 metl2 Frosty 31 30 35170 9002 0 0 0 4000 1260 9060 1890 17880 5108 1800 900 1800 423 630 105
1516563195 0 metl3 Redon 50 18 38620 11018 0 200 200 1600 610 23820 6330 9480 3264 1200 300 1620 227 700 315
1516563195 0 metl3 Frosty 13 55 27205 6539 5 450 0 1200 670 6720 1200 12240 3264 2300 800 3420 693 875 455
