1551633643 0 metl4 ZCrone 1 54 15135 3698 1 100 0 1600 710 2940 450 5760 1645 400 100 2340 524 1995 385
1551633643 0 metl4 raffael 51 4 52630 11053 2 100 0 12000 2590 18300 4200 21360 4628 300 0 360 0 210 140
1551634526 0 metl3 raffael 41 48 37425 10868 1 0 0 9600 2720 5400 1500 12600 2975 2300 1800 3780 506 3745 1645
1551634526 0 metl3 Honzik1 46 43 37565 10431 1 0 0 2800 890 21540 5940 6720 1874 1100 900 3690 493 1715 595
1551635382 0 hades raffael 46 2 46495 9751 0 50 0 8800 2180 18960 4680 16680 2626 1700 400 270 38 35 0
1551635382 0 hades FixxxerSA -1 49 16930 3009 3 600 0 800 250 4890 1080 2880 733 2000 600 5130 445 630 140
1551636424 0 corruption Honzik1 15 31 29130 5356 0 0 0 3400 560 12210 2370 5640 842 4500 1300 2610 390 770 210
1551636424 0 corruption Redon 31 15 40785 7519 0 0 0 4400 900 18600 3180 10800 2040 3500 1200 720 76 2765 525
1551637294 0 tumwalk Honzik1 29 44 37625 8871 0 0 0 1000 240 24960 5580 8160 2059 1200 700 1710 354 595 315
1551637294 0 tumwalk Frosty 42 31 42875 10925 2 0 0 4600 2350 18420 3480 12480 3203 5500 1700 1350 175 525 245
