1511718117 5 ot lagout 63 69 66990 14184 1 0 0 1800 310 28500 5820 29760 5846 5400 2400 1530 70 0 0
1511718117 5 ot hades 68 64 62970 15028 0 50 0 3400 640 31260 7080 20280 4904 6900 2600 1080 120 0 0
1511719011 5 memento hades 72 31 53780 16871 1 50 0 8000 2710 16350 4080 18000 6009 10300 4500 1080 38 0 0
1511719011 5 memento Josh22 28 75 46470 6881 2 0 0 0 0 13560 1200 25560 4506 6900 1500 450 0 0 0
1511719686 5 aard3c Khornettoh 44 73 58930 11025 4 0 0 3400 500 19380 2820 27840 6693 3000 1000 5310 1006 0 0
1511719686 5 aard3c lagout 69 48 58820 15645 0 0 0 3200 1110 20580 5010 29520 7466 3900 2000 1620 160 0 0
1511720388 5 ot Khornettoh 83 50 71870 20331 4 0 0 8400 1770 28500 5670 26880 9997 7100 3300 990 196 0 0
1511720388 5 ot Josh22 44 89 61630 10943 2 0 0 800 200 20370 2760 33720 6744 6200 1400 540 0 0 0
1511721964 5 ot Toph 63 82 59230 15023 0 0 0 9600 2180 26640 6030 13200 3773 9700 3100 90 0 0 0
1511721964 5 ot lagout 79 66 68770 18626 3 0 0 4600 1630 32250 6930 23520 7358 7500 2800 900 53 0 0
1511722641 5 legazzo Gangler 102 47 64670 23381 1 0 0 6000 2850 19770 5820 27000 10043 11900 4900 0 0 0 0
1511722641 5 legazzo Josh22 46 103 63730 10886 0 0 0 1200 150 21390 2310 35520 7475 4900 1200 720 0 0 0
1511723601 5 legazzo Gangler 68 74 62350 15839 0 0 0 1800 340 21780 4650 25800 6130 12700 4800 270 82 0 0
1511723601 5 legazzo hades 72 70 64410 16586 2 0 0 5800 1360 32760 7080 14280 3667 10400 4500 1170 84 0 0
1511725326 5 ot lagout 119 49 66600 28054 3 0 0 7800 2680 27600 9150 27600 14557 3600 2000 0 0 0 0
1511725326 5 ot Josh22 42 126 68710 11115 4 0 0 800 50 30780 4170 35760 6873 1100 400 270 0 0 0
1511726674 5 frozen BenKei 45 51 56490 10403 0 0 0 3200 620 22020 4230 25440 4128 4300 1400 1530 76 0 0
1511726674 5 frozen Alluro 50 46 49600 11032 1 0 0 5400 720 17100 4140 16560 3996 5500 2200 5040 264 0 0
