1542561438 0 corruption Rotti 34 9 43775 8066 0 0 0 7200 1760 20310 3330 9240 1473 2600 800 3690 320 735 420
1542561438 0 corruption Skillz 9 34 14130 4444 0 0 0 2600 810 3510 900 3360 959 3300 1500 1080 275 280 70
1542562305 0 metl3 Skillz 33 15 32055 8566 0 0 0 4400 1300 16080 3120 7560 3413 2600 600 540 78 875 315
1542562305 0 metl3 Zarah 14 34 28895 5892 1 150 0 2600 410 9240 2160 10320 2635 2000 200 3150 249 1435 490
1542563122 0 tumwalk Rotti 9 50 36245 6378 1 100 0 4600 1430 12360 1800 11160 1534 4400 1400 2610 197 1015 245
1542563122 0 tumwalk Honzik1 48 11 49500 10785 1 0 0 7600 1560 29730 5790 7800 1807 3600 1700 630 0 140 70
1542564430 0 metl3 Skillz 43 17 28840 10162 0 450 50 3800 1800 14580 4470 5520 2783 2200 700 1800 687 490 0
1542564430 0 metl3 Krakovic 15 45 17945 5283 2 0 0 400 60 8820 2370 6240 2599 1000 200 540 84 945 175
1542565471 0 hades Skillz 15 47 24650 5410 0 200 0 2200 550 14910 3210 4440 1146 1200 400 1350 70 350 105
1542565471 0 hades raffael 47 15 40390 10091 0 0 0 5600 1320 16740 3330 9120 2631 6000 1900 900 39 2030 1015
