1529252751 5 legazzo ZCrone 55 98 61480 13686 4 0 0 8200 1260 24570 4650 16680 5473 10500 2500 1530 125 0 0
1529252751 5 legazzo starch 92 61 70830 21824 2 0 0 4200 1040 30060 7860 26520 9186 9600 4100 450 0 0 0
1529253443 5 frozen Frosty 38 38 46760 8931 1 0 0 2600 330 13620 2430 19320 4037 6000 2100 5220 275 0 0
1529253443 5 frozen notas 35 41 44270 8372 2 0 0 2200 580 10140 1800 23520 4207 4900 1900 3510 161 0 0
1529254380 5 academy Frosty 63 39 60380 14158 0 0 0 7000 1080 18960 3720 26640 7275 6700 2400 1080 0 0 0
1529254380 5 academy shuzo 38 64 54340 8884 1 0 0 3600 880 15990 2430 25800 4361 5800 1400 3150 119 0 0
1529255101 5 aard3c Atheroz 39 73 56910 10377 5 0 0 4400 830 16800 2310 29040 7383 1900 200 4770 735 0 0
1529255101 5 aard3c notas 63 49 48370 15724 5 250 50 2600 890 6690 1890 28320 10516 7000 2900 3510 573 0 0
1529255787 5 legazzo Atheroz 52 64 66870 12060 0 0 0 6600 1330 22170 2910 29280 5880 7200 1900 1620 546 0 0
1529255787 5 legazzo shuzo 64 52 64350 14018 0 0 0 5600 920 20670 3360 28800 7167 8200 2600 1080 117 0 0
1529256537 5 turbine Frosty 83 54 73440 18666 2 0 0 5800 1310 27780 6360 31800 8064 5900 2900 2160 240 0 0
1529256537 5 turbine Ren4rd 52 85 64800 12273 0 0 0 2600 210 30000 4710 25560 5728 5200 1600 1440 181 0 0
1529257783 5 turbine Partizan 100 104 86700 22369 0 0 0 5000 1310 39390 9510 26520 7286 14800 4800 990 0 0 0
1529257783 5 turbine notas 103 101 96810 22914 1 0 0 6000 1380 41430 9990 39480 8333 8100 3700 1800 80 0 0
1529258486 5 legazzo Frosty 75 50 69750 16579 0 0 0 8200 1110 24900 4950 26040 6885 8000 3600 2610 270 0 0
1529258486 5 legazzo ZCrone 50 75 55540 11269 0 0 0 9000 1670 15780 2880 19320 4889 9100 2000 2340 345 0 0
1529259209 5 memento Frosty 63 32 50150 13722 0 0 0 6200 1700 14460 3510 14760 4153 13200 4600 1530 0 0 0
1529259209 5 memento Atheroz 32 63 60390 7265 0 0 0 4400 460 17310 2190 27960 3389 7300 1400 3420 415 0 0
1529259904 5 memento starch 78 46 61100 18255 2 0 0 3000 780 22410 5220 24120 7852 10400 4700 1170 0 0 0
1529259904 5 memento Ren4rd 44 80 52750 10414 0 0 0 2800 550 22440 3720 18360 2814 7800 3500 1350 0 0 0
1529260723 5 memento Frosty 49 56 51780 11125 2 0 0 2400 70 19560 3690 17880 4043 8700 3500 3240 319 0 0
1529260723 5 memento starch 53 52 51220 12309 1 300 0 1000 170 18210 3930 20760 5865 7800 2700 3150 188 0 0
1529261455 5 ot Atheroz 54 68 63230 12485 0 0 0 6600 1540 23880 3510 25680 6093 5900 1400 1170 215 0 0
1529261455 5 ot ZCrone 68 54 58270 15495 0 0 0 7800 1970 16980 4140 22200 5801 9400 3600 1890 138 0 0
1529262539 5 academy Frosty 42 49 49040 9582 2 0 0 1800 390 14790 3210 22320 4655 6800 1200 3330 541 0 0
1529262539 5 academy Partizan 47 44 45680 10854 0 0 0 3000 790 12930 2820 16200 3909 8600 3400 4950 202 0 0
1529263757 5 turbine Partizan 79 74 64100 17556 1 0 0 4600 1080 27060 7140 15000 4161 11500 4900 5940 382 0 0
1529263757 5 turbine raffael 73 80 72270 16651 0 0 0 2600 620 33450 7620 26880 4035 7900 4500 1440 69 0 0
1529264479 5 legazzo Partizan 72 74 57430 15660 0 0 0 1600 380 26280 6420 15240 4958 12600 4100 1710 39 0 0
1529264479 5 legazzo raffael 74 72 66420 16304 0 0 0 1400 150 30600 7590 24360 4651 8800 4100 1260 81 0 0
1529265411 5 academy Partizan 59 69 50930 13290 0 0 0 3200 1180 20250 4830 16200 4271 9300 3200 1980 82 0 0
1529265411 5 academy raffael 67 61 62520 15219 2 0 0 1800 340 20850 5490 29520 6894 4500 2700 5850 190 0 0
