1575826537 5 ot Tamin0 79 51 58260 18537 1 100 0 600 110 27780 7710 22200 7778 7400 3500 180 0 0 0
1575826537 5 ot Craft 47 83 67140 10962 3 0 0 4400 730 31140 4080 21600 4477 7300 1800 2700 280 0 0
1575827266 5 turbine 1989 83 68 74100 19051 0 0 0 9800 2170 29790 7620 16680 4645 10900 4400 6930 355 0 0
1575827266 5 turbine M!lch-Mann 66 85 64290 15489 2 0 0 3600 730 27960 5700 25920 6937 6000 2200 810 59 0 0
1575828060 5 ot Tamin0 66 91 59320 14621 1 0 0 600 80 39240 8430 12000 3929 7300 2400 180 0 0 0
1575828060 5 ot starch 89 68 71430 20064 1 0 0 4000 570 30030 7980 24360 8155 8000 3700 5040 413 0 0
1575828852 5 academy M!lch-Mann 50 54 44460 11131 0 0 0 3400 630 13200 2970 20640 6392 3800 1200 3420 56 0 0
1575828852 5 academy Tay|Z 54 50 48840 12524 0 0 0 5600 1230 15570 3210 21840 6267 4300 1900 1530 161 0 0
1575829798 5 frozen Rexus 66 60 60700 14961 1 0 0 2600 730 22230 5760 22800 5743 6500 3100 6570 178 0 0
1575829798 5 frozen hades 58 68 59100 13228 1 0 0 3800 630 25230 6030 17640 3614 9100 3200 3330 0 0 0
1575830781 5 turbine 1989 74 77 72070 16637 0 0 0 4800 1500 30270 6720 18240 3505 12100 5100 6660 110 0 0
1575830781 5 turbine secrets 77 74 71030 17026 0 0 0 4600 1040 33780 7050 24000 6555 8200 2500 450 0 0 0
