1575826119 5 turbine starch 107 66 75080 24913 1 0 0 7800 2510 32310 10830 25320 8305 7400 3600 2250 154 0 0
1575826119 5 turbine Mod 61 112 66590 14692 4 0 0 3400 420 31770 6540 20040 6412 9400 2000 1980 30 0 0
1575826926 5 memento Tay|Z 47 83 54990 11002 1 0 0 3000 290 24750 4860 17400 4002 8400 1900 1440 213 0 0
1575826926 5 memento Rexus 80 50 66570 18362 2 0 0 6600 1710 22110 5850 23400 7236 7800 3700 6660 385 0 0
1575828115 5 turbine Rexus 110 87 80820 24956 1 0 0 4400 1260 36420 10650 30840 10139 7000 3100 2160 202 0 0
1575828115 5 turbine 1989 86 111 79970 19686 0 0 0 7400 1780 41160 9660 17640 3900 10800 4400 2970 21 0 0
1575829733 5 ot Gangler 70 83 63470 15430 0 0 0 3200 1050 30930 7560 18840 3750 8700 3200 1800 115 0 0
1575829733 5 ot starch 82 71 68240 18509 1 0 0 4400 1290 30060 8490 21120 4951 7800 3800 4860 344 0 0
1575831708 5 memento Gangler 71 64 54470 16841 3 0 0 4000 1360 25110 5850 12600 4217 12400 5900 360 38 0 0
1575831708 5 memento secrets 61 74 60780 14287 0 0 0 3200 630 28350 6180 17400 4652 11200 3000 630 0 0 0
