1524414335 0 hades Lokio 56 14 44345 10848 0 0 0 4200 1010 30150 6420 7920 2470 1400 900 360 36 315 35
1524414335 0 hades Rotti 14 56 27570 6212 0 50 0 1400 140 9390 1920 8760 2375 2100 1100 4680 516 1190 245
1524414999 0 corruption Zarah 0 49 13290 1463 0 150 0 1400 180 4920 870 4200 183 400 0 1800 197 420 70
1524414999 0 corruption notas 49 0 39745 10755 0 150 50 0 0 18150 3180 12960 3947 7900 3800 270 0 315 175
1524415666 0 metl4 Lokio 22 47 31605 7576 0 0 0 5800 1230 11550 2850 8040 2269 2300 800 2340 189 1575 420
1524415666 0 metl4 Redon 46 23 35235 10470 1 50 0 6000 1930 13350 4050 10680 3169 1300 900 3330 540 525 140
1524416340 0 metl2 h8 38 19 43040 11533 5 0 0 4600 1560 17130 3270 19440 7042 1000 500 450 152 420 70
1524416340 0 metl2 __FRY__ 14 43 26505 6361 0 0 0 11200 3350 810 150 9960 1895 1100 100 1440 434 1995 770
1524417039 0 nmp8 Redon 17 31 35060 7043 4 0 0 2200 190 22920 4260 2760 653 4700 1700 1080 457 1400 175
1524417039 0 nmp8 notas 24 24 34225 6640 3 0 0 7400 910 14250 2340 4320 863 5000 2000 1890 304 1365 560
1524417741 0 nmp8 __FRY__ 5 34 23565 3705 2 0 0 10200 1230 9450 1740 0 0 2100 700 1080 58 735 35
1524417741 0 nmp8 Rotti 31 8 51225 8752 1 0 0 7000 1050 28680 4380 9720 3367 4500 300 1080 114 245 0
1524418484 0 hades __FRY__ 43 5 38635 8643 0 0 0 5400 1630 22530 3780 9480 2680 800 500 180 53 245 0
1524418484 0 hades Zarah 5 43 16470 3578 0 300 0 1000 130 7440 1680 4440 1685 1000 0 1800 191 490 70
1524419189 0 metl4 Redon 41 24 36280 9792 0 0 0 4400 1470 15000 3750 11160 3509 1100 500 3780 527 840 280
1524419189 0 metl4 starch 24 41 26615 7778 0 150 0 2400 1050 12060 3660 6960 1839 1100 300 1530 666 2415 700
1524419912 0 metl3 __FRY__ 0 83 22265 5021 3 250 0 2000 500 3690 900 7200 1753 2800 800 3420 706 2905 560
1524419912 0 metl3 Redon 80 3 58165 16310 0 0 0 8200 3420 35970 8640 9600 3192 1700 700 2520 391 175 70
1524420656 0 corruption h8 5 41 17990 3452 3 0 0 600 100 7260 1320 5880 1282 2100 800 1170 285 980 105
1524420656 0 corruption notas 38 8 39470 9250 0 300 100 600 300 18750 3450 13200 3642 5000 1800 990 171 630 140
1524421449 0 hades Rotti 22 17 32860 6681 0 0 0 2000 370 17430 3630 10800 2506 300 100 1980 97 350 105
1524421449 0 hades h8 17 22 24370 5295 0 0 0 1200 380 13320 2730 8040 2204 1000 100 810 23 0 0
1524422130 0 nmp8 Redon 38 8 45800 8710 0 50 0 6600 1670 24390 4350 6840 1355 5600 1500 2250 419 70 0
1524422130 0 nmp8 Rotti 6 40 21885 3740 2 0 0 5400 620 8580 2160 1440 450 2900 200 1710 459 1855 140
