1566151918 3 ot Frosty 65 60 19700 6500 0 200 0 0 0 0 0 0 0 19500 6500 0 0 0 0
1566151918 3 ot notas 60 65 17100 6000 0 0 0 0 0 0 0 0 0 17100 6000 0 0 0 0
1566153215 3 complex Rexus 86 94 23050 8600 0 50 0 0 0 0 0 0 0 23000 8600 0 0 0 0
1566153215 3 complex starch 94 86 26300 9400 0 0 0 0 0 0 0 0 0 26300 9400 0 0 0 0
1566153937 3 turbine dailysex 120 130 28450 12000 0 150 0 0 0 0 0 0 0 28300 12000 0 0 0 0
1566153937 3 turbine hades 130 120 32200 13000 0 100 0 0 0 0 0 0 0 32100 13000 0 0 0 0
1566155271 3 duel7 hades 91 76 26500 9100 0 0 0 0 0 0 0 0 0 26500 9100 0 0 0 0
1566155271 3 duel7 notas 76 91 22800 7600 0 600 0 0 0 0 0 0 0 22200 7600 0 0 0 0
1566156126 3 turbine hades 94 91 27400 9400 0 0 0 0 0 0 0 0 0 27400 9400 0 0 0 0
1566156126 3 turbine Rexus 91 94 24800 9100 0 100 0 0 0 0 0 0 0 24700 9100 0 0 0 0
1566156902 3 douze hades 62 63 20000 6200 0 100 0 0 0 0 0 0 0 19900 6200 0 0 0 0
1566156902 3 douze Frosty 63 62 20450 6250 0 150 50 0 0 0 0 0 0 20300 6200 0 0 0 0
1566157780 3 complex starch 79 73 23300 7900 0 0 0 0 0 0 0 0 0 23300 7900 0 0 0 0
1566157780 3 complex Frosty 73 79 23850 7250 0 250 50 0 0 0 0 0 0 23600 7200 0 0 0 0
