1567361388 5 academy Lokio 69 53 55390 15722 2 0 0 2800 840 20160 5040 25680 7203 6300 2800 450 0 0 0
1567361388 5 academy secrets 51 71 59910 11644 0 0 0 2600 500 28260 4440 26520 6623 1900 200 630 41 0 0
1567362301 5 turbine starch 100 89 77640 22775 0 0 0 7600 1610 38190 10290 17760 6790 7700 4100 6390 516 0 0
1567362301 5 turbine Rexus 86 103 77180 19530 3 0 0 4400 1320 34680 8940 30000 7516 6300 2400 1800 0 0 0
1567363932 5 ot DarkFire 60 72 73820 13793 1 0 0 4000 1180 24300 4200 37080 7588 3400 800 5040 465 0 0
1567363932 5 ot Galaxy 70 62 68460 15990 1 0 0 4800 1240 23190 5250 27480 5904 10200 3700 2790 182 0 0
1567364700 5 academy Galaxy 42 47 57840 9484 1 0 0 2800 560 11970 2370 28560 4812 6500 1800 8010 359 0 0
1567364700 5 academy hades 46 43 51440 10568 0 0 0 3000 630 13080 2970 21360 4268 7700 2500 6300 464 0 0
1567365589 5 academy hades 52 57 48890 11250 0 0 0 2200 400 15750 4080 20280 4256 8500 2800 2160 42 0 0
1567365589 5 academy Rexus 57 52 53080 12550 0 0 0 2400 380 14490 3720 25080 5681 5800 3000 5310 186 0 0
1567366470 5 memento starch 61 60 51260 13652 0 0 0 3400 1210 19800 4860 14040 4877 8800 3200 5220 0 0 0
1567366470 5 memento Rexus 60 61 50920 13192 0 0 0 1400 570 16650 4170 20040 4316 8600 4100 4230 374 0 0
